LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,deficit_pc,Flag Codes,in_comparators,balance_pc,bal_05ya,bal_07ya,bal_10ya,min_05y,min_03y
HUN,GGNLEND,TOT,PC_GDP,A,2008,3.787107973,NA,FALSE,-3.787107973,5.4691150952,5.765481240714286,5.1892369589,3.787107973,3.787107973
HUN,GGNLEND,TOT,PC_GDP,A,2009,4.760992634,NA,FALSE,-4.760992634,4.658564774,4.984881702428572,4.8071712633,3.787107973,3.787107973
HUN,GGNLEND,TOT,PC_GDP,A,2010,4.435598498,NA,FALSE,-4.435598498,4.1064591092,4.032289783142857,4.2282621548999995,3.787107973,3.787107973
HUN,GGNLEND,TOT,PC_GDP,A,2011,5.218104127,NA,FALSE,-5.218104127,3.8695799741999997,3.702163882857143,3.4810559278,3.787107973,4.435598498
HUN,GGNLEND,TOT,PC_GDP,A,2012,2.330492314,NA,FALSE,-2.330492314,3.4734093146,3.4476624578571426,3.215085242,2.330492314,2.330492314
HUN,GGNLEND,TOT,PC_GDP,A,2013,2.602712298,NA,FALSE,-2.602712298,2.9874092146,3.0244911475714287,3.0479911846,2.330492314,2.330492314
HUN,GGNLEND,TOT,PC_GDP,A,2014,2.780139336,NA,FALSE,-2.780139336,2.3035470816,2.738164759285714,2.7792093737999997,2.330492314,2.330492314
HUN,GGNLEND,TOT,PC_GDP,A,2015,2.005597998,NA,FALSE,-2.005597998,2.3237113748,2.2950309410000003,NA,2.005597998,2.005597998
HUN,GGNLEND,TOT,PC_GDP,A,2016,1.798793462,NA,FALSE,-1.798793462,2.226402395,2.258271257,NA,1.798793462,1.798793462
HUN,GGNLEND,TOT,PC_GDP,A,2017,2.43131378,NA,FALSE,-2.43131378,2.0850094329999997,NA,NA,1.798793462,1.798793462
HUN,GGNLEND,TOT,PC_GDP,A,2018,2.116167399,NA,FALSE,-2.116167399,NA,NA,NA,1.798793462,1.798793462
HUN,GGNLEND,TOT,PC_GDP,A,2019,2.073174526,E,FALSE,-2.073174526,NA,NA,NA,1.798793462,2.073174526
ISL,GGNLEND,TOT,PC_GDP,A,1998,0.45762267,NA,FALSE,-0.45762267,NA,NA,NA,NA,NA
ISL,GGNLEND,TOT,PC_GDP,A,1999,-1.395526145,NA,FALSE,1.395526145,NA,NA,NA,NA,NA
ISL,GGNLEND,TOT,PC_GDP,A,2000,-1.511170959,NA,FALSE,1.511170959,0.00142935059999999,NA,NA,NA,-1.511170959
ISL,GGNLEND,TOT,PC_GDP,A,2001,0.177825191,NA,FALSE,-0.177825191,0.36550684499999997,0.2526290124285714,NA,NA,-1.511170959
ISL,GGNLEND,TOT,PC_GDP,A,2002,2.278395996,NA,FALSE,-2.278395996,0.5412613123999999,-0.5673897492857143,-1.6150331253,-1.511170959,-1.511170959
ISL,GGNLEND,TOT,PC_GDP,A,2003,2.278010142,NA,FALSE,-2.278010142,-0.21300622819999995,-1.3299005590000001,-0.48317938829999996,-1.511170959,0.177825191
ISL,GGNLEND,TOT,PC_GDP,A,2004,-0.516753808,NA,FALSE,0.516753808,-1.5951916289999999,-1.957322402714286,0.4808191466,-1.511170959,-0.516753808
ISL,GGNLEND,TOT,PC_GDP,A,2005,-5.282508662,NA,FALSE,5.282508662,-3.2314956012000002,-0.30041742428571433,1.2671762792999999,-5.282508662,-5.282508662
ISL,GGNLEND,TOT,PC_GDP,A,2006,-6.733101813,NA,FALSE,6.733101813,-1.3318656215999998,0.5518773197142857,1.8768283553,-6.733101813,-6.733101813
ISL,GGNLEND,TOT,PC_GDP,A,2007,-5.903123865,NA,FALSE,5.903123865,0.4203769808000003,1.133933066285714,1.8872790717,-6.733101813,-6.733101813
ISL,GGNLEND,TOT,PC_GDP,A,2008,11.77616004,NA,FALSE,-11.77616004,2.7473587868000005,2.1040901747142855,1.7604326708999998,-6.733101813,-6.733101813
ISL,GGNLEND,TOT,PC_GDP,A,2009,8.244459204,NA,FALSE,-8.244459204,5.3488483396,3.1991490064285713,1.7574010877,-6.733101813,-5.903123865
ISL,GGNLEND,TOT,PC_GDP,A,2010,6.352400368,NA,FALSE,-6.352400368,7.0060537446,4.305241570285714,2.3051065888,-6.733101813,6.352400368
ISL,GGNLEND,TOT,PC_GDP,A,2011,6.274345951,NA,FALSE,-6.274345951,4.852730963400001,5.070392173857143,1.6928494431,-5.903123865,6.274345951
ISL,GGNLEND,TOT,PC_GDP,A,2012,2.38290316,NA,FALSE,-2.38290316,3.0944251946000003,3.415875932285714,2.1861990716,2.38290316,2.38290316
ISL,GGNLEND,TOT,PC_GDP,A,2013,1.009546134,NA,FALSE,-1.009546134,1.8628543908000004,0.40157129314285706,0.9163552121,1.009546134,1.009546134
ISL,GGNLEND,TOT,PC_GDP,A,2014,-0.54706964,NA,FALSE,0.54706964,-1.9631494533999998,-0.6444326994285715,0.24531056939999996,-0.54706964,-0.54706964
ISL,GGNLEND,TOT,PC_GDP,A,2015,0.194546349,NA,FALSE,-0.194546349,-2.6336556013999997,-1.6725219145714285,NA,-0.54706964,-0.54706964
ISL,GGNLEND,TOT,PC_GDP,A,2016,-12.85567327,NA,FALSE,12.85567327,-3.0200205392,-1.7937919692857143,NA,-12.85567327,-12.85567327
ISL,GGNLEND,TOT,PC_GDP,A,2017,-0.96962758,NA,FALSE,0.96962758,-2.6038040557999995,NA,NA,-12.85567327,-12.85567327
ISL,GGNLEND,TOT,PC_GDP,A,2018,-0.922278555,NA,FALSE,0.922278555,NA,NA,NA,-12.85567327,-12.85567327
ISL,GGNLEND,TOT,PC_GDP,A,2019,1.534012777,NA,FALSE,-1.534012777,NA,NA,NA,-12.85567327,-0.96962758
IRL,GGNLEND,TOT,PC_GDP,A,1995,2.076243244,NA,TRUE,-2.076243244,NA,NA,NA,NA,NA
IRL,GGNLEND,TOT,PC_GDP,A,1996,0.197714579,NA,TRUE,-0.197714579,NA,NA,NA,NA,NA
IRL,GGNLEND,TOT,PC_GDP,A,1997,-1.373771594,NA,TRUE,1.373771594,-0.9428878442,NA,NA,NA,-1.373771594
IRL,GGNLEND,TOT,PC_GDP,A,1998,-2.072944971,NA,TRUE,2.072944971,-2.330081487,-1.5049340655714285,NA,NA,-2.072944971
IRL,GGNLEND,TOT,PC_GDP,A,1999,-3.541680479,NA,TRUE,3.541680479,-2.5616992564,-1.7273755961428574,-1.166076127,-3.541680479,-3.541680479
IRL,GGNLEND,TOT,PC_GDP,A,2000,-4.85972497,NA,TRUE,4.85972497,-2.1831144316000004,-1.805106984142857,-1.5308297597,-4.85972497,-4.85972497
IRL,GGNLEND,TOT,PC_GDP,A,2001,-0.960374268,NA,TRUE,0.960374268,-1.8378064648000003,-1.7944210712857145,-1.8281558068,-4.85972497,-4.85972497
IRL,GGNLEND,TOT,PC_GDP,A,2002,0.51915253,NA,TRUE,-0.51915253,-1.3892644098000002,-1.7227565158571427,-1.7175650140999998,-4.85972497,-4.85972497
IRL,GGNLEND,TOT,PC_GDP,A,2003,-0.346405137,NA,TRUE,0.346405137,-0.7315780324000001,-1.6133087177142857,-0.8084850042000001,-4.85972497,-0.960374268
IRL,GGNLEND,TOT,PC_GDP,A,2004,-1.298970204,NA,TRUE,1.298970204,-1.0946123572000002,-0.9573285315714285,0.9307823356999998,-4.85972497,-1.298970204
IRL,GGNLEND,TOT,PC_GDP,A,2005,-1.571293083,NA,TRUE,1.571293083,-1.2520155966000002,0.18241852499999994,4.6232175547,-1.571293083,-1.571293083
IRL,GGNLEND,TOT,PC_GDP,A,2006,-2.775545892,NA,TRUE,2.775545892,0.22083645639999983,2.086967152142857,6.0000678135,-2.775545892,-2.775545892
IRL,GGNLEND,TOT,PC_GDP,A,2007,-0.267863667,NA,TRUE,0.267863667,3.2508290812,6.717114631714286,6.758819287900001,-2.775545892,-2.775545892
IRL,GGNLEND,TOT,PC_GDP,A,2008,7.017855128,NA,TRUE,-7.017855128,9.9780131418,8.732414420857141,7.4129610837,-2.775545892,-2.775545892
IRL,GGNLEND,TOT,PC_GDP,A,2009,13.85099292,NA,TRUE,-13.85099292,13.094747984200001,10.114980186142857,7.9062971358,-2.775545892,-0.267863667
IRL,GGNLEND,TOT,PC_GDP,A,2010,32.06462722,NA,TRUE,-32.06462722,14.7696541724,11.396488573714285,8.260313386,-2.775545892,7.017855128
IRL,GGNLEND,TOT,PC_GDP,A,2011,12.80812832,NA,TRUE,-12.80812832,14.605085710999997,11.953953428571428,8.604533368,-0.267863667,12.80812832
IRL,GGNLEND,TOT,PC_GDP,A,2012,8.106667274,NA,TRUE,-8.106667274,12.5617651904,11.232669755857142,8.663166757599999,7.017855128,8.106667274
IRL,GGNLEND,TOT,PC_GDP,A,2013,6.195012821,NA,TRUE,-6.195012821,6.5426136302,9.349192756999999,7.9497507934,6.195012821,6.195012821
IRL,GGNLEND,TOT,PC_GDP,A,2014,3.634390317,NA,TRUE,-3.634390317,4.1143187518,4.814027472571428,6.5127033983,3.634390317,3.634390317
IRL,GGNLEND,TOT,PC_GDP,A,2015,1.968869419,NA,TRUE,-1.968869419,2.5566793428,2.967679924857142,NA,1.968869419,1.968869419
IRL,GGNLEND,TOT,PC_GDP,A,2016,0.666653928,NA,TRUE,-0.666653928,1.2944158758,1.7353730241428569,NA,0.666653928,0.666653928
IRL,GGNLEND,TOT,PC_GDP,A,2017,0.318470229,NA,TRUE,-0.318470229,0.46364160620000006,NA,NA,0.318470229,0.318470229
IRL,GGNLEND,TOT,PC_GDP,A,2018,-0.116304514,NA,TRUE,0.116304514,NA,NA,NA,-0.116304514,-0.116304514
IRL,GGNLEND,TOT,PC_GDP,A,2019,-0.519481031,NA,TRUE,0.519481031,NA,NA,NA,-0.519481031,-0.519481031
ITA,GGNLEND,TOT,PC_GDP,A,1995,7.210269699,NA,FALSE,-7.210269699,NA,NA,NA,NA,NA
ITA,GGNLEND,TOT,PC_GDP,A,1996,6.614667349,NA,FALSE,-6.614667349,NA,NA,NA,NA,NA
ITA,GGNLEND,TOT,PC_GDP,A,1997,2.981625151,NA,FALSE,-2.981625151,4.3135239118,NA,NA,NA,2.981625151
ITA,GGNLEND,TOT,PC_GDP,A,1998,2.988261643,NA,FALSE,-2.988261643,3.356136704,3.8830375288571433,NA,NA,2.981625151
ITA,GGNLEND,TOT,PC_GDP,A,1999,1.772795717,NA,FALSE,-1.772795717,2.6712651307999997,3.262899226714286,3.6747039528000003,1.772795717,1.772795717
ITA,GGNLEND,TOT,PC_GDP,A,2000,2.42333366,NA,FALSE,-2.42333366,2.6488004174,2.7776074925714282,3.3619292517000003,1.772795717,1.772795717
ITA,GGNLEND,TOT,PC_GDP,A,2001,3.190309483,NA,FALSE,-3.190309483,2.6946731308,2.8486396184285714,3.0621194846,1.772795717,1.772795717
ITA,GGNLEND,TOT,PC_GDP,A,2002,2.869301584,NA,FALSE,-2.869301584,3.0358839937999997,3.004962624857143,2.8979826481,1.772795717,2.42333366
ITA,GGNLEND,TOT,PC_GDP,A,2003,3.21762521,NA,FALSE,-3.21762521,3.3677217994000004,3.268358905,2.855546637,1.772795717,2.869301584
ITA,GGNLEND,TOT,PC_GDP,A,2004,3.478850032,NA,FALSE,-3.478850032,3.4529738383999997,3.1136336372857145,3.1903716642,2.42333366,2.869301584
ITA,GGNLEND,TOT,PC_GDP,A,2005,4.082522688,NA,FALSE,-4.082522688,3.1471648788,3.024146787142857,3.3720119430000004,2.869301584,3.21762521
ITA,GGNLEND,TOT,PC_GDP,A,2006,3.616569678,NA,FALSE,-3.616569678,3.0164201432,3.345824559285714,3.4122822326000004,2.869301584,3.478850032
ITA,GGNLEND,TOT,PC_GDP,A,2007,1.340256786,NA,FALSE,-1.340256786,3.3448593346,3.4918404504285716,3.4198929290000004,1.340256786,1.340256786
ITA,GGNLEND,TOT,PC_GDP,A,2008,2.563901532,NA,FALSE,-2.563901532,3.3763020866,3.5081493571428575,3.3835556933,1.340256786,1.340256786
ITA,GGNLEND,TOT,PC_GDP,A,2009,5.121045989,NA,FALSE,-5.121045989,3.3715906267999998,3.3457044799999998,3.3311102535000003,1.340256786,1.340256786
ITA,GGNLEND,TOT,PC_GDP,A,2010,4.239736448,NA,FALSE,-4.239736448,3.6926209792,3.2368020764285714,3.1780781641,1.340256786,2.563901532
ITA,GGNLEND,TOT,PC_GDP,A,2011,3.593012379,NA,FALSE,-3.593012379,3.7506912434,3.4673933404285715,3.0568110849000005,1.340256786,3.593012379
ITA,GGNLEND,TOT,PC_GDP,A,2012,2.945408548,NA,FALSE,-2.945408548,3.3173611724000005,3.4657219492857148,3.1665731267000004,2.563901532,2.945408548
ITA,GGNLEND,TOT,PC_GDP,A,2013,2.854252853,NA,FALSE,-2.854252853,2.9798542416,3.0775580774285713,3.1303102631,2.854252853,2.854252853
ITA,GGNLEND,TOT,PC_GDP,A,2014,2.954395634,NA,FALSE,-2.954395634,2.7420315430000004,2.8201496140000004,2.7781773886000005,2.854252853,2.854252853
ITA,GGNLEND,TOT,PC_GDP,A,2015,2.552201794,NA,FALSE,-2.552201794,2.6405252742000003,2.6213296878571426,NA,2.552201794,2.552201794
ITA,GGNLEND,TOT,PC_GDP,A,2016,2.403898886,NA,FALSE,-2.403898886,2.5099292828,2.429088073,NA,2.403898886,2.403898886
ITA,GGNLEND,TOT,PC_GDP,A,2017,2.437877204,NA,FALSE,-2.437877204,2.2389936048,NA,NA,2.403898886,2.403898886
ITA,GGNLEND,TOT,PC_GDP,A,2018,2.201272896,NA,FALSE,-2.201272896,NA,NA,NA,2.201272896,2.201272896
ITA,GGNLEND,TOT,PC_GDP,A,2019,1.599717244,NA,FALSE,-1.599717244,NA,NA,NA,1.599717244,1.599717244
JPN,GGNLEND,TOT,PC_GDP,A,2005,4.410027382,NA,FALSE,-4.410027382,NA,NA,NA,NA,NA
JPN,GGNLEND,TOT,PC_GDP,A,2006,2.970792004,NA,FALSE,-2.970792004,NA,NA,NA,NA,NA
JPN,GGNLEND,TOT,PC_GDP,A,2007,2.756333505,NA,FALSE,-2.756333505,4.8066050194,NA,NA,NA,2.756333505
JPN,GGNLEND,TOT,PC_GDP,A,2008,4.119426397,NA,FALSE,-4.119426397,5.7538048314,6.0381588108571425,NA,NA,2.756333505
JPN,GGNLEND,TOT,PC_GDP,A,2009,9.776445809,NA,FALSE,-9.776445809,6.977258458,6.594228592571428,6.3594463456999994,2.756333505,2.756333505
JPN,GGNLEND,TOT,PC_GDP,A,2010,9.146026442,NA,FALSE,-9.146026442,8.0864949278,7.261519054857142,6.2740411215,2.756333505,4.119426397
JPN,GGNLEND,TOT,PC_GDP,A,2011,9.088060137,NA,FALSE,-9.088060137,8.7909746964,7.636758652285714,6.322977099899999,2.756333505,9.088060137
JPN,GGNLEND,TOT,PC_GDP,A,2012,8.302515854,NA,FALSE,-8.302515854,7.912287672,7.556265615571428,6.337887357,4.119426397,8.302515854
JPN,GGNLEND,TOT,PC_GDP,A,2013,7.64182524,NA,FALSE,-7.64182524,6.7942774115999995,6.653937898285713,6.1541245408,7.64182524,7.64182524
JPN,GGNLEND,TOT,PC_GDP,A,2014,5.383010687,NA,FALSE,-5.383010687,5.6686957418,5.762424988857142,NA,5.383010687,5.383010687
JPN,GGNLEND,TOT,PC_GDP,A,2015,3.55597514,NA,FALSE,-3.55597514,4.5892797862,4.79010186,NA,3.55597514,3.55597514
JPN,GGNLEND,TOT,PC_GDP,A,2016,3.460151788,NA,FALSE,-3.460151788,3.5172743851999995,NA,NA,3.460151788,3.460151788
JPN,GGNLEND,TOT,PC_GDP,A,2017,2.905436076,NA,FALSE,-2.905436076,NA,NA,NA,2.905436076,2.905436076
JPN,GGNLEND,TOT,PC_GDP,A,2018,2.281798235,NA,FALSE,-2.281798235,NA,NA,NA,2.281798235,2.281798235
KOR,GGNLEND,TOT,PC_GDP,A,1970,0.007151541,NA,FALSE,-0.007151541,NA,NA,NA,NA,NA
KOR,GGNLEND,TOT,PC_GDP,A,1971,1.047120419,NA,FALSE,-1.047120419,NA,NA,NA,NA,NA
KOR,GGNLEND,TOT,PC_GDP,A,1972,2.507205286,NA,FALSE,-2.507205286,1.52249963,NA,NA,NA,0.007151541
KOR,GGNLEND,TOT,PC_GDP,A,1973,2.310350442,NA,FALSE,-2.310350442,2.3280043346,1.821221369857143,NA,NA,1.047120419
KOR,GGNLEND,TOT,PC_GDP,A,1974,1.740670462,NA,FALSE,-1.740670462,2.3388555258,2.0896676257142857,1.5189916153,0.007151541,1.740670462
KOR,GGNLEND,TOT,PC_GDP,A,1975,4.034675064,NA,FALSE,-4.034675064,2.2146695349999996,1.9916460244285712,1.6521716559000001,1.047120419,1.740670462
KOR,GGNLEND,TOT,PC_GDP,A,1976,1.101376375,NA,FALSE,-1.101376375,1.8247932886,1.661205558142857,1.905524273,1.101376375,1.101376375
KOR,GGNLEND,TOT,PC_GDP,A,1977,1.886275332,NA,FALSE,-1.886275332,1.5154836006,1.5224343445714286,1.7242615233999998,1.101376375,1.101376375
KOR,GGNLEND,TOT,PC_GDP,A,1978,0.36096921,NA,FALSE,-0.36096921,0.9763389772,1.7852880771428572,1.4225303433,0.36096921,0.36096921
KOR,GGNLEND,TOT,PC_GDP,A,1979,0.194122022,NA,FALSE,-0.194122022,1.4721930202,1.3081313237142855,1.1318473358,0.194122022,0.194122022
KOR,GGNLEND,TOT,PC_GDP,A,1980,1.338951947,NA,FALSE,-1.338951947,1.2338535118,1.0497973617142857,0.6636456932000001,0.194122022,0.194122022
KOR,GGNLEND,TOT,PC_GDP,A,1981,3.58064659,NA,FALSE,-3.58064659,1.020267398,0.6137352267142857,0.4433763676000001,0.194122022,0.194122022
KOR,GGNLEND,TOT,PC_GDP,A,1982,0.69457779,NA,FALSE,-0.69457779,0.748211071,0.46969085928571425,0.049083653900000065,0.194122022,0.69457779
KOR,GGNLEND,TOT,PC_GDP,A,1983,-0.706961359,NA,FALSE,0.706961359,0.3509524091999999,0.2846281588571428,-0.2489816809999999,-0.706961359,-0.706961359
KOR,GGNLEND,TOT,PC_GDP,A,1984,-1.166159613,NA,FALSE,1.166159613,-0.5854402850000001,-0.20045809142857146,-0.48069555909999995,-1.166159613,-1.166159613
KOR,GGNLEND,TOT,PC_GDP,A,1985,-0.647341362,NA,FALSE,0.647341362,-1.1356862040000002,-1.0862196241428572,-0.8628852468,-1.166159613,-1.166159613
KOR,GGNLEND,TOT,PC_GDP,A,1986,-1.101316881,NA,FALSE,1.101316881,-1.5182307600000002,-1.488733131142857,-1.3244218877,-1.166159613,-1.166159613
KOR,GGNLEND,TOT,PC_GDP,A,1987,-2.056651805,NA,FALSE,2.056651805,-1.7096021892,-1.7424450698571428,-1.4843636604,-2.056651805,-2.056651805
KOR,GGNLEND,TOT,PC_GDP,A,1988,-2.619684139,NA,FALSE,2.619684139,-2.0767229028,-1.7236679564285713,-1.5541454018,-2.619684139,-2.619684139
KOR,GGNLEND,TOT,PC_GDP,A,1989,-2.123016759,NA,FALSE,2.123016759,-2.0634034904,-1.760453467142857,-1.6890748370000002,-2.619684139,-2.619684139
KOR,GGNLEND,TOT,PC_GDP,A,1990,-2.48294493,NA,FALSE,2.48294493,-1.8330411168,-1.803805166,-1.9031556268999998,-2.619684139,-2.619684139
KOR,GGNLEND,TOT,PC_GDP,A,1991,-1.034719819,NA,FALSE,1.034719819,-1.5900600436,-1.8693483317142856,-2.0964806503999998,-2.619684139,-2.48294493
KOR,GGNLEND,TOT,PC_GDP,A,1992,-0.904839937,NA,FALSE,0.904839937,-1.6685474848,-1.8934147777142858,-2.1219272484999996,-2.619684139,-2.48294493
KOR,GGNLEND,TOT,PC_GDP,A,1993,-1.404778773,NA,FALSE,1.404778773,-1.7295883509999999,-2.0236362572857143,-1.8851386833,-2.48294493,-1.404778773
KOR,GGNLEND,TOT,PC_GDP,A,1994,-2.515453965,NA,FALSE,2.515453965,-2.1295578104,-1.9990895224285714,-1.8131017452999998,-2.515453965,-2.515453965
KOR,GGNLEND,TOT,PC_GDP,A,1995,-2.788149261,NA,FALSE,2.788149261,-2.4108133802,-1.8872436178571428,-1.981467269,-2.788149261,-2.788149261
KOR,GGNLEND,TOT,PC_GDP,A,1996,-3.034567116,NA,FALSE,3.034567116,-2.180217323,-1.9583589667142858,-2.1687107153,-3.034567116,-3.034567116
KOR,GGNLEND,TOT,PC_GDP,A,1997,-2.311117786,NA,FALSE,2.311117786,-1.9576560058,-2.3529048801428574,-2.3893521842,-3.034567116,-3.034567116
KOR,GGNLEND,TOT,PC_GDP,A,1998,-0.251798487,NA,FALSE,0.251798487,-2.233346187,-2.4088620682857145,-2.0355718641,-3.034567116,-3.034567116
KOR,GGNLEND,TOT,PC_GDP,A,1999,-1.402647379,NA,FALSE,1.402647379,-2.2078636202000004,-2.4550199775714288,-1.7762295782,-3.034567116,-2.311117786
KOR,GGNLEND,TOT,PC_GDP,A,2000,-4.166600167,NA,FALSE,4.166600167,-2.3678909882,-1.716792614142857,-1.6325969565999998,-4.166600167,-4.166600167
KOR,GGNLEND,TOT,PC_GDP,A,2001,-2.907154282,NA,FALSE,2.907154282,-1.8909264052,-1.375494517,-1.5260452813999998,-4.166600167,-4.166600167
KOR,GGNLEND,TOT,PC_GDP,A,2002,-3.111254626,NA,FALSE,3.111254626,-1.5948031506000002,-1.5326408824285713,-1.6906651263,-4.166600167,-4.166600167
KOR,GGNLEND,TOT,PC_GDP,A,2003,2.133024428,NA,FALSE,-2.133024428,-1.0318477262,-1.6135555945714286,-1.8786134039,-4.166600167,-3.111254626
KOR,GGNLEND,TOT,PC_GDP,A,2004,0.077968894,NA,FALSE,-0.077968894,-0.8442269426,-1.5836578899999998,-1.6107273995,-4.166600167,-3.111254626
KOR,GGNLEND,TOT,PC_GDP,A,2005,-1.351823045,NA,FALSE,1.351823045,-1.0134392644,-1.4728188872857142,-1.2823646843999998,-3.111254626,-1.351823045
KOR,GGNLEND,TOT,PC_GDP,A,2006,-1.969050364,NA,FALSE,1.969050364,-1.8663004026000003,-0.8460378457142855,-1.0899827158,-3.111254626,-1.969050364
KOR,GGNLEND,TOT,PC_GDP,A,2007,-3.957316235,NA,FALSE,3.957316235,-1.6266516484,-1.2768946234285714,-0.8806507671999999,-3.957316235,-3.957316235
KOR,GGNLEND,TOT,PC_GDP,A,2008,-2.131281263,NA,FALSE,2.131281263,-1.5328816426,-1.4285094077142855,-1.2222944605,-3.957316235,-3.957316235
KOR,GGNLEND,TOT,PC_GDP,A,2009,1.276212665,NA,FALSE,-1.276212665,-1.3357384890000001,-1.3808111355714285,-1.3513233521999999,-3.957316235,-3.957316235
KOR,GGNLEND,TOT,PC_GDP,A,2010,-0.882973016,NA,FALSE,0.882973016,-0.74786227,-1.28286287,-1.3341824179999997,-3.957316235,-2.131281263
KOR,GGNLEND,TOT,PC_GDP,A,2011,-0.983334596,NA,FALSE,0.983334596,-0.5782885184000002,-0.8907205539999998,-1.3581962158999998,-3.957316235,-0.983334596
KOR,GGNLEND,TOT,PC_GDP,A,2012,-1.01793514,NA,FALSE,1.01793514,-1.0759950560000002,-0.7548823311428571,-1.2306481097,-2.131281263,-1.01793514
KOR,GGNLEND,TOT,PC_GDP,A,2013,-1.283412505,NA,FALSE,1.283412505,-1.1354831934000003,-1.2527967608571426,-1.3200072019999998,-1.283412505,-1.283412505
KOR,GGNLEND,TOT,PC_GDP,A,2014,-1.212320023,NA,FALSE,1.212320023,-1.3806539428000002,-1.5097770689999999,-1.5412122444,-1.283412505,-1.283412505
KOR,GGNLEND,TOT,PC_GDP,A,2015,-1.180413703,NA,FALSE,1.180413703,-1.7134339494000002,-1.8014252961428572,NA,-1.283412505,-1.283412505
KOR,GGNLEND,TOT,PC_GDP,A,2016,-2.209188343,NA,FALSE,2.209188343,-2.0617258856000005,-1.7896970988571428,NA,-2.209188343,-2.209188343
KOR,GGNLEND,TOT,PC_GDP,A,2017,-2.681835173,NA,FALSE,2.681835173,-2.0064294328,NA,NA,-2.681835173,-2.681835173
KOR,GGNLEND,TOT,PC_GDP,A,2018,-3.024872186,NA,FALSE,3.024872186,NA,NA,NA,-3.024872186,-3.024872186
KOR,GGNLEND,TOT,PC_GDP,A,2019,-0.935837759,E,FALSE,0.935837759,NA,NA,NA,-3.024872186,-3.024872186
LUX,GGNLEND,TOT,PC_GDP,A,1995,-2.583028136,NA,FALSE,2.583028136,NA,NA,NA,NA,NA
LUX,GGNLEND,TOT,PC_GDP,A,1996,-2.226063772,NA,FALSE,2.226063772,NA,NA,NA,NA,NA
LUX,GGNLEND,TOT,PC_GDP,A,1997,-2.476846772,NA,FALSE,2.476846772,-2.6391521177999997,NA,NA,NA,-2.583028136
LUX,GGNLEND,TOT,PC_GDP,A,1998,-2.839051229,NA,FALSE,2.839051229,-3.2282283319999996,-3.4817490707142857,NA,NA,-2.839051229
LUX,GGNLEND,TOT,PC_GDP,A,1999,-3.07077068,NA,FALSE,3.07077068,-3.9126303174,-3.401847128857143,-2.5266370562,-3.07077068,-3.07077068
LUX,GGNLEND,TOT,PC_GDP,A,2000,-5.528409207,NA,FALSE,5.528409207,-3.8220038715999998,-3.123191403714286,-2.2470573844,-5.528409207,-5.528409207
LUX,GGNLEND,TOT,PC_GDP,A,2001,-5.648073699,NA,FALSE,5.648073699,-3.3092883649999996,-2.5686331260000004,-2.2169186188,-5.648073699,-5.648073699
LUX,GGNLEND,TOT,PC_GDP,A,2002,-2.023714543,NA,FALSE,2.023714543,-2.4141219946,-2.132658867285714,-2.4098665263999997,-5.648073699,-5.648073699
LUX,GGNLEND,TOT,PC_GDP,A,2003,-0.275473696,NA,FALSE,0.275473696,-1.2658864368,-1.9689310724285713,-2.4791060233,-5.648073699,-5.648073699
LUX,GGNLEND,TOT,PC_GDP,A,2004,1.405061172,NA,FALSE,-1.405061172,-0.5212069202,-1.8086334497142857,-2.1492708661999997,-5.648073699,-2.023714543
LUX,GGNLEND,TOT,PC_GDP,A,2005,0.212768582,NA,FALSE,-0.212768582,-0.9977291812000001,-1.5062580924285716,-1.568965269,-5.648073699,-0.275473696
LUX,GGNLEND,TOT,PC_GDP,A,2006,-1.924676116,NA,FALSE,1.924676116,-1.6489236816,-1.1846444589999998,-1.0707416276,-2.023714543,-1.924676116
LUX,GGNLEND,TOT,PC_GDP,A,2007,-4.406325848,NA,FALSE,4.406325848,-1.8844197377999996,-1.1060558217142857,-0.9215633512999999,-4.406325848,-4.406325848
LUX,GGNLEND,TOT,PC_GDP,A,2008,-3.531446198,NA,FALSE,3.531446198,-1.8720441011999998,-1.4018984584285712,-0.982332786,-4.406325848,-4.406325848
LUX,GGNLEND,TOT,PC_GDP,A,2009,0.227580891,NA,FALSE,-0.227580891,-1.6202763349999998,-1.5082842244285712,-1.2602880616999999,-4.406325848,-4.406325848
LUX,GGNLEND,TOT,PC_GDP,A,2010,0.274646765,NA,FALSE,-0.274646765,-0.8453975213999998,-1.3594973568571427,-1.4114019004,-4.406325848,-3.531446198
LUX,GGNLEND,TOT,PC_GDP,A,2011,-0.665837285,NA,FALSE,0.665837285,-0.3157418903999999,-0.9263781764285712,-1.4111626043999999,-4.406325848,-0.665837285
LUX,GGNLEND,TOT,PC_GDP,A,2012,-0.53193178,NA,FALSE,0.53193178,-0.6361563855999999,-0.607367263142857,-1.1008168881,-3.531446198,-0.665837285
LUX,GGNLEND,TOT,PC_GDP,A,2013,-0.883168043,NA,FALSE,0.883168043,-0.9507596995999998,-0.9144906984285713,-1.0543004772,-0.883168043,-0.883168043
LUX,GGNLEND,TOT,PC_GDP,A,2014,-1.374491585,NA,FALSE,1.374491585,-1.2020488738,-1.1398500484285712,-1.3199479657,-1.374491585,-1.374491585
LUX,GGNLEND,TOT,PC_GDP,A,2015,-1.298369805,NA,FALSE,1.298369805,-1.3562362548,-1.4827707347142858,NA,-1.374491585,-1.374491585
