LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,deficit_pc,Flag Codes,in_comparators,balance_pc,def_03ya,def_05ya,min_05y_all,min_03y_all
KOR,GGNLEND,TOT,PC_GDP,A,2014,-1.212320023,NA,FALSE,1.212320023,-1.2253820769999997,-1.3806539428,-1.283412505,-1.283412505
KOR,GGNLEND,TOT,PC_GDP,A,2015,-1.180413703,NA,FALSE,1.180413703,-1.5339740229999996,-1.7134339494000002,-1.283412505,-1.283412505
KOR,GGNLEND,TOT,PC_GDP,A,2016,-2.209188343,NA,FALSE,2.209188343,-2.023812406333333,-2.0617258856000005,-2.209188343,-2.209188343
KOR,GGNLEND,TOT,PC_GDP,A,2017,-2.681835173,NA,FALSE,2.681835173,-2.6386319006666663,-2.0064294328,-2.681835173,-2.681835173
KOR,GGNLEND,TOT,PC_GDP,A,2018,-3.024872186,NA,FALSE,3.024872186,-2.2141817059999997,NA,-3.024872186,-3.024872186
KOR,GGNLEND,TOT,PC_GDP,A,2019,-0.935837759,E,FALSE,0.935837759,NA,NA,-3.024872186,-3.024872186
LUX,GGNLEND,TOT,PC_GDP,A,1996,-2.226063772,NA,FALSE,2.226063772,NA,NA,NA,NA
LUX,GGNLEND,TOT,PC_GDP,A,1997,-2.476846772,NA,FALSE,2.476846772,-2.5139872576666664,NA,NA,NA
LUX,GGNLEND,TOT,PC_GDP,A,1998,-2.839051229,NA,FALSE,2.839051229,-2.795556227,-3.2282283319999996,NA,-2.839051229
LUX,GGNLEND,TOT,PC_GDP,A,1999,-3.07077068,NA,FALSE,3.07077068,-3.8127437053333337,-3.9126303174,NA,-3.07077068
LUX,GGNLEND,TOT,PC_GDP,A,2000,-5.528409207,NA,FALSE,5.528409207,-4.749084528666667,-3.8220038715999998,-5.528409207,-5.528409207
LUX,GGNLEND,TOT,PC_GDP,A,2001,-5.648073699,NA,FALSE,5.648073699,-4.400065816333334,-3.3092883649999996,-5.648073699,-5.648073699
LUX,GGNLEND,TOT,PC_GDP,A,2002,-2.023714543,NA,FALSE,2.023714543,-2.649087312666667,-2.4141219946,-5.648073699,-5.648073699
LUX,GGNLEND,TOT,PC_GDP,A,2003,-0.275473696,NA,FALSE,0.275473696,-0.29804235566666665,-1.2658864368,-5.648073699,-5.648073699
LUX,GGNLEND,TOT,PC_GDP,A,2004,1.405061172,NA,FALSE,-1.405061172,0.44745201933333334,-0.5212069201999999,-5.648073699,-2.023714543
LUX,GGNLEND,TOT,PC_GDP,A,2005,0.212768582,NA,FALSE,-0.212768582,-0.10228212066666671,-0.9977291811999999,-5.648073699,-0.275473696
LUX,GGNLEND,TOT,PC_GDP,A,2006,-1.924676116,NA,FALSE,1.924676116,-2.039411127333333,-1.6489236816,-2.023714543,-1.924676116
LUX,GGNLEND,TOT,PC_GDP,A,2007,-4.406325848,NA,FALSE,4.406325848,-3.2874827206666666,-1.8844197377999996,-4.406325848,-4.406325848
LUX,GGNLEND,TOT,PC_GDP,A,2008,-3.531446198,NA,FALSE,3.531446198,-2.570063718333333,-1.8720441011999998,-4.406325848,-4.406325848
LUX,GGNLEND,TOT,PC_GDP,A,2009,0.227580891,NA,FALSE,-0.227580891,-1.0097395139999998,-1.6202763349999998,-4.406325848,-4.406325848
LUX,GGNLEND,TOT,PC_GDP,A,2010,0.274646765,NA,FALSE,-0.274646765,-0.05453654299999985,-0.8453975213999998,-4.406325848,-3.531446198
LUX,GGNLEND,TOT,PC_GDP,A,2011,-0.665837285,NA,FALSE,0.665837285,-0.30770743333333317,-0.3157418903999998,-4.406325848,-0.665837285
LUX,GGNLEND,TOT,PC_GDP,A,2012,-0.53193178,NA,FALSE,0.53193178,-0.6936457026666666,-0.6361563855999998,-3.531446198,-0.665837285
LUX,GGNLEND,TOT,PC_GDP,A,2013,-0.883168043,NA,FALSE,0.883168043,-0.9298638026666665,-0.9507596995999998,-0.883168043,-0.883168043
LUX,GGNLEND,TOT,PC_GDP,A,2014,-1.374491585,NA,FALSE,1.374491585,-1.185343144333333,-1.2020488737999997,-1.374491585,-1.374491585
LUX,GGNLEND,TOT,PC_GDP,A,2015,-1.298369805,NA,FALSE,1.298369805,-1.5317148486666665,-1.3562362547999998,-1.374491585,-1.374491585
LUX,GGNLEND,TOT,PC_GDP,A,2016,-1.922283156,NA,FALSE,1.922283156,-1.5078405486666666,-1.792859064,-1.922283156,-1.922283156
LUX,GGNLEND,TOT,PC_GDP,A,2017,-1.302868685,NA,FALSE,1.302868685,-2.097144643333333,-2.0037395458,-1.922283156,-1.922283156
LUX,GGNLEND,TOT,PC_GDP,A,2018,-3.066282089,NA,FALSE,3.066282089,-2.2660149226666664,NA,-3.066282089,-3.066282089
LUX,GGNLEND,TOT,PC_GDP,A,2019,-2.428893994,NA,FALSE,2.428893994,NA,NA,-3.066282089,-3.066282089
MEX,GGNLEND,TOT,PC_GDP,A,2003,1.322524523,NA,FALSE,-1.322524523,NA,NA,NA,NA
MEX,GGNLEND,TOT,PC_GDP,A,2004,0.852517168,NA,FALSE,-0.852517168,0.9654092636666668,NA,NA,NA
MEX,GGNLEND,TOT,PC_GDP,A,2005,0.7211861,NA,FALSE,-0.7211861,0.8481919310000001,0.9155433202,NA,0.7211861
MEX,GGNLEND,TOT,PC_GDP,A,2006,0.970872525,NA,FALSE,-0.970872525,0.8008916366666666,0.8379896237999999,NA,0.7211861
MEX,GGNLEND,TOT,PC_GDP,A,2007,0.710616285,NA,FALSE,-0.710616285,0.8720816170000001,1.2835637964,0.710616285,0.710616285
MEX,GGNLEND,TOT,PC_GDP,A,2008,0.934756041,NA,FALSE,-0.934756041,1.5752534523333335,1.7336366574,0.710616285,0.710616285
MEX,GGNLEND,TOT,PC_GDP,A,2009,3.080388031,NA,FALSE,-3.080388031,2.328898159,2.598900647,0.710616285,0.710616285
MEX,GGNLEND,TOT,PC_GDP,A,2010,2.971550405,NA,FALSE,-2.971550405,3.7830436363333333,3.4021581292,0.710616285,0.934756041
MEX,GGNLEND,TOT,PC_GDP,A,2011,5.297192473,NA,FALSE,-5.297192473,4.331882191333333,4.1245845972,0.710616285,2.971550405
MEX,GGNLEND,TOT,PC_GDP,A,2012,4.726903696,NA,FALSE,-4.726903696,4.85699485,4.3531109548,0.934756041,2.971550405
MEX,GGNLEND,TOT,PC_GDP,A,2013,4.546888381,NA,FALSE,-4.546888381,4.498937298666667,4.7923315574,2.971550405,4.546888381
MEX,GGNLEND,TOT,PC_GDP,A,2014,4.223019819,NA,FALSE,-4.223019819,4.645853872666667,4.3093744154,2.971550405,4.223019819
MEX,GGNLEND,TOT,PC_GDP,A,2015,5.1676534180000004,NA,FALSE,-5.1676534180000004,4.091026666666667,3.8656235558,4.223019819,4.223019819
MEX,GGNLEND,TOT,PC_GDP,A,2016,2.882406763,NA,FALSE,-2.882406763,3.5194031930000005,3.9770060852,2.882406763,2.882406763
MEX,GGNLEND,TOT,PC_GDP,A,2017,2.508149398,NA,FALSE,-2.508149398,3.4981190630000003,3.9968093558,2.508149398,2.508149398
MEX,GGNLEND,TOT,PC_GDP,A,2018,5.103801028,E,FALSE,-5.103801028,3.9779955326666667,NA,2.508149398,2.508149398
MEX,GGNLEND,TOT,PC_GDP,A,2019,4.322036172,E,FALSE,-4.322036172,NA,NA,2.508149398,2.508149398
NLD,GGNLEND,TOT,PC_GDP,A,1996,1.822850925,NA,FALSE,-1.822850925,NA,NA,NA,NA
NLD,GGNLEND,TOT,PC_GDP,A,1997,1.582729524,NA,FALSE,-1.582729524,1.5864630486666667,NA,NA,NA
NLD,GGNLEND,TOT,PC_GDP,A,1998,1.353808697,NA,FALSE,-1.353808697,0.894372184,0.6680997602000001,NA,1.353808697
NLD,GGNLEND,TOT,PC_GDP,A,1999,-0.253421669,NA,FALSE,0.253421669,-0.02169388266666668,0.3986567954000001,NA,-0.253421669
NLD,GGNLEND,TOT,PC_GDP,A,2000,-1.165468676,NA,FALSE,1.165468676,-0.3144180813333334,0.5079425494,-1.165468676,-1.165468676
NLD,GGNLEND,TOT,PC_GDP,A,2001,0.475636101,NA,FALSE,-0.475636101,0.4797752396666666,0.8656396934,-1.165468676,-1.165468676
NLD,GGNLEND,TOT,PC_GDP,A,2002,2.129158294,NA,FALSE,-2.129158294,1.9156962706666667,1.2813818598000002,-1.165468676,-1.165468676
NLD,GGNLEND,TOT,PC_GDP,A,2003,3.142294417,NA,FALSE,-3.142294417,2.365580624666667,1.593766479,-1.165468676,0.475636101
NLD,GGNLEND,TOT,PC_GDP,A,2004,1.825289163,NA,FALSE,-1.825289163,1.788012666666667,1.4787605838,-1.165468676,1.825289163
NLD,GGNLEND,TOT,PC_GDP,A,2005,0.39645442,NA,FALSE,-0.39645442,0.7074500693333334,1.0713083684,0.39645442,0.39645442
NLD,GGNLEND,TOT,PC_GDP,A,2006,-0.099393375,NA,FALSE,0.099393375,0.12965275400000012,0.4025836004,-0.099393375,-0.099393375
NLD,GGNLEND,TOT,PC_GDP,A,2007,0.091897217,NA,FALSE,-0.091897217,-0.06960852699999986,1.0547749284,-0.099393375,-0.099393375
NLD,GGNLEND,TOT,PC_GDP,A,2008,-0.201329423,NA,FALSE,0.201329423,1.658937865666667,2.024723156,-0.201329423,-0.201329423
NLD,GGNLEND,TOT,PC_GDP,A,2009,5.086245803,NA,FALSE,-5.086245803,3.377037312666667,2.9299897476,-0.201329423,-0.201329423
NLD,GGNLEND,TOT,PC_GDP,A,2010,5.246195558,NA,FALSE,-5.246195558,4.919793648,3.6952958254,-0.201329423,-0.201329423
NLD,GGNLEND,TOT,PC_GDP,A,2011,4.426939583,NA,FALSE,-4.426939583,4.530520915666667,4.3213023192,-0.201329423,4.426939583
NLD,GGNLEND,TOT,PC_GDP,A,2012,3.918427606,NA,FALSE,-3.918427606,3.7580234116666666,3.7344540164,-0.201329423,3.918427606
NLD,GGNLEND,TOT,PC_GDP,A,2013,2.928703046,NA,FALSE,-2.928703046,2.9997116470000003,3.0901377462,2.928703046,2.928703046
NLD,GGNLEND,TOT,PC_GDP,A,2014,2.152004289,NA,FALSE,-2.152004289,2.368440514,2.2005710277999997,2.152004289,2.152004289
NLD,GGNLEND,TOT,PC_GDP,A,2015,2.024614207,NA,FALSE,-2.024614207,1.3852414956666668,1.1648486466,2.024614207,2.024614207
NLD,GGNLEND,TOT,PC_GDP,A,2016,-0.020894009,NA,FALSE,0.020894009,0.24784529933333344,0.30491738560000015,-0.020894009,-0.020894009
NLD,GGNLEND,TOT,PC_GDP,A,2017,-1.2601843,NA,FALSE,1.2601843,-0.8840105226666667,-0.46925518619999995,-1.2601843,-1.2601843
NLD,GGNLEND,TOT,PC_GDP,A,2018,-1.370953259,NA,FALSE,1.370953259,-1.4499987096666667,NA,-1.370953259,-1.370953259
NLD,GGNLEND,TOT,PC_GDP,A,2019,-1.71885857,E,FALSE,1.71885857,NA,NA,-1.71885857,-1.71885857
NOR,GGNLEND,TOT,PC_GDP,A,1996,-6.165613575,NA,TRUE,6.165613575,NA,NA,NA,NA
NOR,GGNLEND,TOT,PC_GDP,A,1997,-7.460003154,NA,TRUE,7.460003154,-5.602902168333333,NA,NA,NA
NOR,GGNLEND,TOT,PC_GDP,A,1998,-3.183089776,NA,TRUE,3.183089776,-5.484429336666667,-7.536751339,NA,-7.460003154
NOR,GGNLEND,TOT,PC_GDP,A,1999,-5.81019508,NA,TRUE,5.81019508,-8.019379988666666,-8.945157838,NA,-7.460003154
NOR,GGNLEND,TOT,PC_GDP,A,2000,-15.06485511,NA,TRUE,15.06485511,-11.360898753333332,-9.261288526,-15.06485511,-15.06485511
NOR,GGNLEND,TOT,PC_GDP,A,2001,-13.20764607,NA,TRUE,13.20764607,-12.437719258,-10.0669761268,-15.06485511,-15.06485511
NOR,GGNLEND,TOT,PC_GDP,A,2002,-9.040656594,NA,TRUE,9.040656594,-9.819943481333333,-11.0762083248,-15.06485511,-15.06485511
NOR,GGNLEND,TOT,PC_GDP,A,2003,-7.21152778,NA,TRUE,7.21152778,-9.036180148,-11.015970160799998,-15.06485511,-13.20764607
NOR,GGNLEND,TOT,PC_GDP,A,2004,-10.85635607,NA,TRUE,10.85635607,-10.943849380000001,-11.9619692648,-15.06485511,-10.85635607
NOR,GGNLEND,TOT,PC_GDP,A,2005,-14.76366429,NA,TRUE,14.76366429,-14.51922065,-13.572905394,-14.76366429,-14.76366429
NOR,GGNLEND,TOT,PC_GDP,A,2006,-17.93764159,NA,TRUE,17.93764159,-16.59888104,-15.857153198,-17.93764159,-17.93764159
NOR,GGNLEND,TOT,PC_GDP,A,2007,-17.09533724,NA,TRUE,17.09533724,-17.888581876666667,-15.733762944,-17.93764159,-17.93764159
NOR,GGNLEND,TOT,PC_GDP,A,2008,-18.6327668,NA,TRUE,18.6327668,-15.322502946666667,-14.965574124,-18.6327668,-18.6327668
NOR,GGNLEND,TOT,PC_GDP,A,2009,-10.2394048,NA,TRUE,10.2394048,-13.26496393,-14.047729404,-18.6327668,-18.6327668
NOR,GGNLEND,TOT,PC_GDP,A,2010,-10.92272019,NA,TRUE,10.92272019,-11.503514326666666,-13.381170092,-18.6327668,-18.6327668
NOR,GGNLEND,TOT,PC_GDP,A,2011,-13.34841799,NA,TRUE,13.34841799,-12.677892953333334,-11.78826768,-18.6327668,-13.34841799
NOR,GGNLEND,TOT,PC_GDP,A,2012,-13.76254068,NA,TRUE,13.76254068,-12.593071136666666,-11.4649842288,-18.6327668,-13.76254068
NOR,GGNLEND,TOT,PC_GDP,A,2013,-10.66825474,NA,TRUE,10.66825474,-11.017927654666666,-10.4849138804,-13.76254068,-13.76254068
NOR,GGNLEND,TOT,PC_GDP,A,2014,-8.622987544,NA,TRUE,8.622987544,-8.437870244,-8.6271217738,-13.76254068,-13.76254068
NOR,GGNLEND,TOT,PC_GDP,A,2015,-6.022368448,NA,TRUE,6.022368448,-6.234937816333333,-6.875043936999999,-13.76254068,-10.66825474
NOR,GGNLEND,TOT,PC_GDP,A,2016,-4.059457457,NA,TRUE,4.059457457,-5.027992467,-6.314802482799999,-13.76254068,-8.622987544
NOR,GGNLEND,TOT,PC_GDP,A,2017,-5.002151496,NA,TRUE,5.002151496,-5.642885474,-5.8850390886,-10.66825474,-6.022368448
NOR,GGNLEND,TOT,PC_GDP,A,2018,-7.867047469,NA,TRUE,7.867047469,-6.447789846,NA,-8.622987544,-7.867047469
NOR,GGNLEND,TOT,PC_GDP,A,2019,-6.474170573,NA,TRUE,6.474170573,NA,NA,-7.867047469,-7.867047469
POL,GGNLEND,TOT,PC_GDP,A,1996,4.591140943,NA,FALSE,-4.591140943,NA,NA,NA,NA
POL,GGNLEND,TOT,PC_GDP,A,1997,4.561580766,NA,FALSE,-4.561580766,4.442159352333333,NA,NA,NA
POL,GGNLEND,TOT,PC_GDP,A,1998,4.173756348,NA,FALSE,-4.173756348,3.662869921,3.9148193206000004,NA,4.173756348
POL,GGNLEND,TOT,PC_GDP,A,1999,2.253272649,NA,FALSE,-2.253272649,3.473791631333333,3.9448630232,NA,2.253272649
POL,GGNLEND,TOT,PC_GDP,A,2000,3.994345897,NA,FALSE,-3.994345897,3.662992667333333,3.9960614118000004,2.253272649,2.253272649
POL,GGNLEND,TOT,PC_GDP,A,2001,4.741359456,NA,FALSE,-4.741359456,4.517759354,4.3685315146,2.253272649,2.253272649
POL,GGNLEND,TOT,PC_GDP,A,2002,4.817572709,NA,FALSE,-4.817572709,5.198346342333333,4.9194084538,2.253272649,3.994345897
POL,GGNLEND,TOT,PC_GDP,A,2003,6.036106862,NA,FALSE,-6.036106862,5.287112305333333,4.9082004256000005,2.253272649,4.741359456
POL,GGNLEND,TOT,PC_GDP,A,2004,5.007657345,NA,FALSE,-5.007657345,4.994023320999999,4.667818992,3.994345897,4.817572709
POL,GGNLEND,TOT,PC_GDP,A,2005,3.938305756,NA,FALSE,-3.938305756,4.161805129666667,4.080807177,3.938305756,3.938305756
POL,GGNLEND,TOT,PC_GDP,A,2006,3.539452288,NA,FALSE,-3.539452288,3.1200905593333332,3.5948061806000005,3.539452288,3.539452288
POL,GGNLEND,TOT,PC_GDP,A,2007,1.882513634,NA,FALSE,-1.882513634,3.009355934,4.0436856006,1.882513634,1.882513634
POL,GGNLEND,TOT,PC_GDP,A,2008,3.60610188,NA,FALSE,-3.60610188,4.246889986333333,4.736197847400001,1.882513634,1.882513634
POL,GGNLEND,TOT,PC_GDP,A,2009,7.252054445,NA,FALSE,-7.252054445,6.086341105,5.0217582804,1.882513634,1.882513634
POL,GGNLEND,TOT,PC_GDP,A,2010,7.40086699,NA,FALSE,-7.40086699,6.540058629333333,5.4034101412,1.882513634,3.60610188
POL,GGNLEND,TOT,PC_GDP,A,2011,4.967254453,NA,FALSE,-4.967254453,5.386298127,5.527212975,1.882513634,4.967254453
POL,GGNLEND,TOT,PC_GDP,A,2012,3.790772938,NA,FALSE,-3.790772938,4.32771448,4.8059554972,3.60610188,3.790772938
POL,GGNLEND,TOT,PC_GDP,A,2013,4.225116049,NA,FALSE,-4.225116049,3.8872186810000002,3.8450279872000004,3.790772938,3.790772938
POL,GGNLEND,TOT,PC_GDP,A,2014,3.645767056,NA,FALSE,-3.645767056,3.4890375149999997,3.3287470474000003,3.645767056,3.645767056
POL,GGNLEND,TOT,PC_GDP,A,2015,2.59622944,NA,FALSE,-2.59622944,2.8759487499999996,2.8679135944,2.59622944,2.59622944
POL,GGNLEND,TOT,PC_GDP,A,2016,2.385849754,NA,FALSE,-2.385849754,2.156228289,2.0712228578,2.385849754,2.385849754
POL,GGNLEND,TOT,PC_GDP,A,2017,1.486605673,NA,FALSE,-1.486605673,1.3713725976666666,1.4809227594,1.486605673,1.486605673
POL,GGNLEND,TOT,PC_GDP,A,2018,0.241662366,NA,FALSE,-0.241662366,0.8075115343333331,NA,0.241662366,0.241662366
POL,GGNLEND,TOT,PC_GDP,A,2019,0.694266564,NA,FALSE,-0.694266564,NA,NA,0.241662366,0.241662366
PRT,GGNLEND,TOT,PC_GDP,A,1996,4.737658319,NA,FALSE,-4.737658319,NA,NA,NA,NA
PRT,GGNLEND,TOT,PC_GDP,A,1997,3.705603856,NA,FALSE,-3.705603856,4.276934617333334,NA,NA,NA
PRT,GGNLEND,TOT,PC_GDP,A,1998,4.387541677,NA,FALSE,-4.387541677,3.708214009666667,3.8157004776,NA,3.705603856
PRT,GGNLEND,TOT,PC_GDP,A,1999,3.031496496,NA,FALSE,-3.031496496,3.5450800709999997,3.8261420148,NA,3.031496496
PRT,GGNLEND,TOT,PC_GDP,A,2000,3.21620204,NA,FALSE,-3.21620204,3.679188180333334,3.7518976876000005,3.031496496,3.031496496
PRT,GGNLEND,TOT,PC_GDP,A,2001,4.789866005,NA,FALSE,-4.789866005,3.780150088333334,4.0055978348000005,3.031496496,3.031496496
PRT,GGNLEND,TOT,PC_GDP,A,2002,3.33438222,NA,FALSE,-3.33438222,4.593430212666667,4.6360099548000004,3.031496496,3.21620204
PRT,GGNLEND,TOT,PC_GDP,A,2003,5.656042413,NA,FALSE,-5.656042413,5.057993909666667,5.218832774400001,3.031496496,3.33438222
PRT,GGNLEND,TOT,PC_GDP,A,2004,6.183557096,NA,FALSE,-6.183557096,5.989971882333333,5.096958020800001,3.21620204,3.33438222
PRT,GGNLEND,TOT,PC_GDP,A,2005,6.130316138,NA,FALSE,-6.130316138,5.498121823666668,5.0099262768,3.33438222,5.656042413
PRT,GGNLEND,TOT,PC_GDP,A,2006,4.180492237,NA,FALSE,-4.180492237,4.403343958333334,4.61863439,3.33438222,4.180492237
PRT,GGNLEND,TOT,PC_GDP,A,2007,2.8992235,NA,FALSE,-2.8992235,3.5930995720000003,5.3564359978,2.8992235,2.8992235
PRT,GGNLEND,TOT,PC_GDP,A,2008,3.699582979,NA,FALSE,-3.699582979,5.490457204666668,6.4100515422,2.8992235,2.8992235
PRT,GGNLEND,TOT,PC_GDP,A,2009,9.872565135,NA,FALSE,-9.872565135,8.323513991333334,7.106597209,2.8992235,2.8992235
PRT,GGNLEND,TOT,PC_GDP,A,2010,11.39839386,NA,FALSE,-11.39839386,9.644726522000001,7.7627053106,2.8992235,3.699582979
PRT,GGNLEND,TOT,PC_GDP,A,2011,7.663220571,NA,FALSE,-7.663220571,8.413792813,8.0436904896,2.8992235,7.663220571
PRT,GGNLEND,TOT,PC_GDP,A,2012,6.179764008,NA,FALSE,-6.179764008,6.315831151,7.5403817954,3.699582979,6.179764008
PRT,GGNLEND,TOT,PC_GDP,A,2013,5.104508874,NA,FALSE,-5.104508874,6.213431515333333,6.1504596828,5.104508874,5.104508874
PRT,GGNLEND,TOT,PC_GDP,A,2014,7.356021664,NA,FALSE,-7.356021664,5.636437945000001,5.004820161,5.104508874,5.104508874
PRT,GGNLEND,TOT,PC_GDP,A,2015,4.448783297,NA,FALSE,-4.448783297,4.579942641,4.360070374,4.448783297,4.448783297
PRT,GGNLEND,TOT,PC_GDP,A,2016,1.935022962,NA,FALSE,-1.935022962,3.113273777333333,3.4089655198,1.935022962,1.935022962
PRT,GGNLEND,TOT,PC_GDP,A,2017,2.956015073,NA,FALSE,-2.956015073,1.7466742126666668,1.9212186688,1.935022962,1.935022962
PRT,GGNLEND,TOT,PC_GDP,A,2018,0.348984603,NA,FALSE,-0.348984603,1.074095695,NA,0.348984603,0.348984603
PRT,GGNLEND,TOT,PC_GDP,A,2019,-0.082712591,E,FALSE,0.082712591,NA,NA,-0.082712591,-0.082712591
SVK,GGNLEND,TOT,PC_GDP,A,1996,9.815659832,NA,FALSE,-9.815659832,NA,NA,NA,NA
SVK,GGNLEND,TOT,PC_GDP,A,1997,6.266123015,NA,FALSE,-6.266123015,7.126250784,NA,NA,NA
SVK,GGNLEND,TOT,PC_GDP,A,1998,5.296969505,NA,FALSE,-5.296969505,6.2454017770000005,8.2365671126,NA,5.296969505
SVK,GGNLEND,TOT,PC_GDP,A,1999,7.173112811,NA,FALSE,-7.173112811,8.367017572,7.717527609999999,NA,5.296969505
SVK,GGNLEND,TOT,PC_GDP,A,2000,12.6309704,NA,FALSE,-12.6309704,9.008181843333334,8.1084289664,5.296969505,5.296969505
SVK,GGNLEND,TOT,PC_GDP,A,2001,7.220462319,NA,FALSE,-7.220462319,9.357354172,7.6730734758,5.296969505,7.173112811
SVK,GGNLEND,TOT,PC_GDP,A,2002,8.220629797,NA,FALSE,-8.220629797,6.187094722666667,6.7017081964,5.296969505,7.220462319
SVK,GGNLEND,TOT,PC_GDP,A,2003,3.120192052,NA,FALSE,-3.120192052,4.552369421000001,4.7503822611999995,3.120192052,3.120192052
SVK,GGNLEND,TOT,PC_GDP,A,2004,2.316286414,NA,FALSE,-2.316286414,2.7702730633333332,4.0219849735999995,2.316286414,2.316286414
SVK,GGNLEND,TOT,PC_GDP,A,2005,2.874340724,NA,FALSE,-2.874340724,2.9230343396666663,2.7879322477999993,2.316286414,2.316286414
SVK,GGNLEND,TOT,PC_GDP,A,2006,3.578475881,NA,FALSE,-3.578475881,2.8343942576666663,2.668578638399999,2.316286414,2.316286414
SVK,GGNLEND,TOT,PC_GDP,A,2007,2.050366168,NA,FALSE,-2.050366168,2.7174220179999993,3.835188803999999,2.050366168,2.050366168
SVK,GGNLEND,TOT,PC_GDP,A,2008,2.523424005,NA,FALSE,-2.523424005,4.241042471666666,4.7675215934,2.050366168,2.050366168
SVK,GGNLEND,TOT,PC_GDP,A,2009,8.149337242,NA,FALSE,-8.149337242,6.0695886393333325,4.9183354341999985,2.050366168,2.050366168
SVK,GGNLEND,TOT,PC_GDP,A,2010,7.536004671,NA,FALSE,-7.536004671,6.672628999333333,5.379502756799999,2.050366168,2.523424005
SVK,GGNLEND,TOT,PC_GDP,A,2011,4.332545085,NA,FALSE,-4.332545085,5.408250845666667,5.450738882399999,2.050366168,4.332545085
SVK,GGNLEND,TOT,PC_GDP,A,2012,4.356202781,NA,FALSE,-4.356202781,3.8561174996666665,4.442367761799999,2.523424005,4.332545085
SVK,GGNLEND,TOT,PC_GDP,A,2013,2.879604633,NA,FALSE,-2.879604633,3.4477630176666665,3.4705674071999995,2.879604633,2.879604633
SVK,GGNLEND,TOT,PC_GDP,A,2014,3.107481639,NA,FALSE,-3.107481639,2.8880297233333336,3.1203030063999995,2.879604633,2.879604633
SVK,GGNLEND,TOT,PC_GDP,A,2015,2.677002898,NA,FALSE,-2.677002898,2.788569206,2.4362645067999993,2.677002898,2.677002898
SVK,GGNLEND,TOT,PC_GDP,A,2016,2.581223081,NA,FALSE,-2.581223081,2.0647454206666667,2.058405138599999,2.581223081,2.581223081
SVK,GGNLEND,TOT,PC_GDP,A,2017,0.936010283,NA,FALSE,-0.936010283,1.5025137186666664,1.7072561409999991,0.936010283,0.936010283
SVK,GGNLEND,TOT,PC_GDP,A,2018,0.990307792,NA,FALSE,-0.990307792,1.0926849086666663,NA,0.936010283,0.936010283
SVK,GGNLEND,TOT,PC_GDP,A,2019,1.351736651,NA,FALSE,-1.351736651,NA,NA,0.936010283,0.936010283
ESP,GGNLEND,TOT,PC_GDP,A,1996,5.862801332,NA,FALSE,-5.862801332,NA,NA,NA,NA
ESP,GGNLEND,TOT,PC_GDP,A,1997,3.856967886,NA,FALSE,-3.856967886,4.114874136333333,NA,NA,NA
ESP,GGNLEND,TOT,PC_GDP,A,1998,2.624853191,NA,FALSE,-2.624853191,2.573662534,2.9489099328000004,NA,2.624853191
ESP,GGNLEND,TOT,PC_GDP,A,1999,1.239166525,NA,FALSE,-1.239166525,1.6749268153333332,1.8673348830000003,NA,1.239166525
ESP,GGNLEND,TOT,PC_GDP,A,2000,1.16076073,NA,FALSE,-1.16076073,0.9516177793333331,1.1592858102,1.16076073,1.16076073
ESP,GGNLEND,TOT,PC_GDP,A,2001,0.454926083,NA,FALSE,-0.454926083,0.6441364449999999,0.7093276990000001,0.454926083,0.454926083
ESP,GGNLEND,TOT,PC_GDP,A,2002,0.316722522,NA,FALSE,-0.316722522,0.38223707999999984,0.48339245060000013,0.316722522,0.316722522
ESP,GGNLEND,TOT,PC_GDP,A,2003,0.375062635,NA,FALSE,-0.375062635,0.26709181333333315,0.004927396000000162,0.316722522,0.316722522
ESP,GGNLEND,TOT,PC_GDP,A,2004,0.109490283,NA,FALSE,-0.109490283,-0.24900387500000018,-0.5108737493999999,0.109490283,0.109490283
ESP,GGNLEND,TOT,PC_GDP,A,2005,-1.231564543,NA,FALSE,1.231564543,-1.0820513013333335,-0.9514616638,-1.231564543,-1.231564543
ESP,GGNLEND,TOT,PC_GDP,A,2006,-2.124079644,NA,FALSE,2.124079644,-1.7472870790000001,-0.11202398119999986,-2.124079644,-2.124079644
ESP,GGNLEND,TOT,PC_GDP,A,2007,-1.88621705,NA,FALSE,1.88621705,0.18731811799999995,2.1212618502000002,-2.124079644,-2.124079644
ESP,GGNLEND,TOT,PC_GDP,A,2008,4.572251048,NA,FALSE,-4.572251048,4.6539844793333325,4.272900434199999,-2.124079644,-2.124079644
ESP,GGNLEND,TOT,PC_GDP,A,2009,11.27591944,NA,FALSE,-11.27591944,8.458266288333332,6.645631453199999,-2.124079644,-1.88621705
ESP,GGNLEND,TOT,PC_GDP,A,2010,9.526628377,NA,FALSE,-9.526628377,10.180707756,9.1700207732,-2.124079644,4.572251048
ESP,GGNLEND,TOT,PC_GDP,A,2011,9.739575451,NA,FALSE,-9.739575451,10.000644459333333,9.662757131400001,-1.88621705,9.526628377
ESP,GGNLEND,TOT,PC_GDP,A,2012,10.73572955,NA,FALSE,-10.73572955,9.170412613333333,8.590647927800001,4.572251048,9.526628377
ESP,GGNLEND,TOT,PC_GDP,A,2013,7.035932839,NA,FALSE,-7.035932839,7.895678603666667,7.7207067678,7.035932839,7.035932839
